"Date","Price","Open","High","Low","Vol.","Change %"
"04/23/2019","27,200","26,300","27,225","26,175","6.44M","4.31%"
"04/22/2019","26,075","26,075","26,425","26,000","2.90M","0.00%"
"04/18/2019","26,075","26,950","26,950","25,950","7.93M","-1.32%"
"04/16/2019","26,425","26,200","26,475","26,000","4.02M","1.83%"
"04/15/2019","25,950","25,625","26,075","25,525","2.83M","1.27%"
"04/12/2019","25,625","25,450","25,650","25,450","2.65M","0.69%"
"04/11/2019","25,450","26,050","26,150","25,400","3.63M","-2.30%"
"04/10/2019","26,050","26,100","26,275","26,000","4.11M","-1.42%"
"04/09/2019","26,425","26,150","26,425","26,000","3.84M","2.03%"
"04/08/2019","25,900","26,350","26,600","25,825","4.22M","-1.71%"
"04/05/2019","26,350","26,750","26,750","26,250","2.25M","-0.09%"
"04/04/2019","26,375","26,650","26,850","26,100","6.52M","-0.94%"
"04/02/2019","26,625","27,200","27,300","26,600","5.14M","-2.11%"
"04/01/2019","27,200","27,300","27,450","26,900","2.12M","0.55%"
"03/29/2019","27,050","27,000","27,125","26,675","3.54M","-0.28%"
"03/28/2019","27,125","27,200","27,200","26,550","3.85M","-0.28%"
"03/27/2019","27,200","27,200","27,400","26,925","3.26M","0.18%"
"03/26/2019","27,150","27,500","27,575","27,150","2.34M","-0.73%"
"03/25/2019","27,350","27,700","27,700","27,075","5.08M","-2.32%"
"03/22/2019","28,000","27,800","28,000","27,525","6.22M","0.72%"
"03/21/2019","27,800","27,875","27,875","27,275","5.00M","-0.09%"
"03/20/2019","27,825","27,500","27,875","27,225","7.46M","1.18%"
"03/19/2019","27,500","27,000","27,550","26,750","6.39M","2.04%"
"03/18/2019","26,950","26,100","26,975","26,100","3.88M","3.65%"
"03/15/2019","26,000","26,075","26,500","26,000","5.57M","-0.67%"
"03/14/2019","26,175","26,000","26,225","25,950","5.75M","0.29%"
"03/13/2019","26,100","26,000","26,475","26,000","3.12M","-0.19%"
"03/12/2019","26,150","26,975","26,975","26,150","3.68M","-2.33%"
"03/11/2019","26,775","26,100","27,000","26,025","3.23M","2.59%"
"03/08/2019","26,100","26,100","26,450","25,750","5.06M","-1.88%"
"03/06/2019","26,600","27,000","27,000","26,325","4.64M","-1.02%"
"03/05/2019","26,875","27,500","27,500","26,725","3.84M","-2.27%"
"03/04/2019","27,500","26,500","27,600","26,500","6.37M","3.77%"
"03/01/2019","26,500","26,350","26,875","26,300","6.36M","0.00%"
"02/28/2019","26,500","27,900","27,975","26,500","10.33M","-3.99%"
"02/27/2019","27,600","27,800","27,975","27,500","5.31M","-0.72%"
"02/26/2019","27,800","27,250","27,800","26,875","6.51M","2.02%"
"02/25/2019","27,250","27,950","28,000","27,100","7.45M","-2.50%"
"02/22/2019","27,950","26,700","28,000","26,700","18.68M","5.47%"
"02/21/2019","26,500","26,000","26,775","25,700","9.46M","1.92%"
"02/20/2019","26,000","26,100","26,350","25,650","6.80M","-0.19%"
"02/19/2019","26,050","26,150","26,375","25,750","4.60M","-0.38%"
"02/18/2019","26,150","25,075","26,225","25,075","5.06M","4.50%"
"02/15/2019","25,025","25,400","25,500","25,000","4.39M","-2.05%"
"02/14/2019","25,550","25,250","25,650","25,250","4.40M","1.19%"
"02/13/2019","25,250","24,800","25,500","24,250","9.79M","1.71%"
"02/12/2019","24,825","25,600","25,625","24,800","6.52M","-2.17%"
"02/11/2019","25,375","25,725","25,825","25,175","4.72M","-1.36%"
"02/08/2019","25,725","26,400","26,400","25,650","7.83M","-2.92%"
"02/07/2019","26,500","26,600","26,700","26,350","3.11M","-0.19%"
"02/06/2019","26,550","26,350","26,775","26,150","6.97M","1.14%"
"02/04/2019","26,250","26,100","26,325","26,000","2.98M","0.57%"
"02/01/2019","26,100","25,800","26,275","25,800","6.64M","1.46%"
"01/31/2019","25,725","26,000","26,475","25,725","6.89M","-0.68%"
"01/30/2019","25,900","25,700","26,150","25,700","5.63M","0.97%"
"01/29/2019","25,650","26,150","26,250","25,625","7.91M","-2.47%"
"01/28/2019","26,300","26,450","26,700","26,200","5.00M","-0.47%"
"01/25/2019","26,425","26,625","26,750","26,300","5.24M","-0.75%"
"01/24/2019","26,625","26,600","26,975","26,600","7.40M","0.09%"
"01/23/2019","26,600","26,000","26,875","25,950","8.06M","1.92%"
"01/22/2019","26,100","26,800","26,800","26,025","7.66M","-2.79%"
"01/21/2019","26,850","27,000","27,100","26,825","4.55M","-0.28%"
"01/18/2019","26,925","27,000","27,375","26,650","8.41M","0.28%"
"01/17/2019","26,850","26,400","26,925","26,400","11.57M","3.07%"
"01/16/2019","26,050","25,700","26,475","25,700","11.92M","1.76%"
"01/15/2019","25,600","26,200","26,350","25,525","15.94M","-1.54%"
"01/14/2019","26,000","27,825","27,825","25,900","26.48M","-6.47%"
"01/11/2019","27,800","28,225","28,375","27,675","5.19M","-1.51%"
"01/10/2019","28,225","28,250","28,350","27,850","5.07M","0.44%"
"01/09/2019","28,100","27,650","28,225","27,650","6.16M","2.18%"
"01/08/2019","27,500","27,975","28,300","27,500","7.71M","-1.70%"
"01/07/2019","27,975","29,250","29,525","27,850","8.80M","-3.53%"
"01/04/2019","29,000","27,350","29,000","27,225","10.29M","5.17%"
"01/03/2019","27,575","27,400","27,650","27,300","3.81M","0.91%"
"01/02/2019","27,325","27,350","27,650","27,150","2.17M","-0.09%"
"12/28/2018","27,350","27,600","27,800","27,200","4.79M","-0.91%"
"12/27/2018","27,600","27,600","28,025","27,300","4.33M","1.66%"
"12/26/2018","27,150","27,850","27,875","27,000","5.82M","-2.86%"
"12/21/2018","27,950","28,500","28,775","27,950","9.10M","-3.04%"
"12/20/2018","28,825","28,650","28,925","28,600","2.94M","0.61%"
"12/19/2018","28,650","29,300","29,400","28,500","7.85M","-1.63%"
"12/18/2018","29,125","28,550","29,125","28,400","4.70M","1.48%"
"12/17/2018","28,700","29,425","29,525","28,625","5.40M","-2.46%"
"12/14/2018","29,425","29,500","29,600","29,350","3.88M","0.43%"
"12/13/2018","29,300","29,300","30,075","29,250","6.99M","0.00%"
"12/12/2018","29,300","29,325","29,700","29,150","3.94M","0.77%"
"12/11/2018","29,075","29,750","29,750","29,075","5.43M","-2.27%"
"12/10/2018","29,750","29,750","29,750","28,675","3.26M","1.28%"
"12/07/2018","29,375","29,025","29,525","28,875","4.64M","1.29%"
"12/06/2018","29,000","29,225","29,375","28,900","6.05M","-2.44%"
"12/05/2018","29,725","29,800","30,275","29,350","7.65M","-0.34%"
"12/04/2018","29,825","28,800","29,975","28,800","13.49M","4.28%"
"12/03/2018","28,600","28,000","28,625","27,525","12.88M","4.00%"
"11/30/2018","27,500","29,200","29,350","27,350","22.95M","-6.30%"
"11/29/2018","29,350","29,200","29,825","28,725","10.58M","1.21%"
"11/28/2018","29,000","29,950","30,000","28,950","15.49M","-3.17%"
"11/27/2018","29,950","30,775","30,825","29,825","8.30M","-2.36%"
"11/26/2018","30,675","31,850","32,000","30,425","8.69M","-3.69%"
"11/23/2018","31,850","32,100","32,150","31,775","3.21M","0.16%"
"11/22/2018","31,800","32,075","32,500","31,400","7.39M","-0.47%"
"11/21/2018","31,950","33,650","34,525","31,250","14.32M","-7.12%"
"11/19/2018","34,400","34,800","34,875","34,000","3.88M","-1.15%"
"11/16/2018","34,800","35,200","35,525","34,500","3.76M","-0.78%"
"11/15/2018","35,075","34,750","35,150","34,450","4.60M","1.67%"
"11/14/2018","34,500","34,900","34,975","34,150","2.66M","-1.15%"
"11/13/2018","34,900","32,825","34,975","32,750","4.96M","5.52%"
"11/12/2018","33,075","35,050","35,050","33,075","3.69M","-5.23%"
"11/09/2018","34,900","34,775","35,025","34,625","5.67M","0.43%"
"11/08/2018","34,750","34,500","34,850","34,175","5.22M","2.28%"
"11/07/2018","33,975","33,800","34,225","33,675","5.19M","1.42%"
"11/06/2018","33,500","32,900","33,875","32,900","7.41M","2.60%"
"11/05/2018","32,650","32,800","33,250","32,400","3.16M","-0.68%"
"11/02/2018","32,875","33,725","33,750","32,675","3.79M","-1.79%"
"11/01/2018","33,475","33,500","33,875","33,425","3.32M","-0.07%"
"10/31/2018","33,500","32,975","33,500","32,250","4.74M","2.45%"
"10/30/2018","32,700","32,800","32,900","32,025","2.09M","0.62%"
"10/29/2018","32,500","33,900","34,000","32,300","4.77M","-2.69%"
"10/26/2018","33,400","32,200","33,475","32,175","5.45M","4.21%"
"10/25/2018","32,050","31,250","32,650","31,250","4.07M","0.79%"
"10/24/2018","31,800","31,800","32,625","31,800","2.85M","-1.01%"
"10/23/2018","32,125","32,375","32,375","32,050","3.12M","-0.77%"
"10/22/2018","32,375","32,475","32,600","32,050","2.01M","-0.08%"
"10/19/2018","32,400","31,925","32,750","31,850","5.99M","1.49%"
"10/18/2018","31,925","31,800","31,925","31,625","1.92M","-0.23%"
"10/17/2018","32,000","32,150","32,150","31,600","2.99M","0.79%"
"10/16/2018","31,750","31,675","31,750","31,000","2.98M","0.95%"
"10/15/2018","31,450","31,775","31,975","31,225","1.60M","-0.71%"
"10/12/2018","31,675","31,325","32,125","31,300","3.12M","0.88%"
"10/11/2018","31,400","31,750","31,925","31,400","4.76M","-2.79%"
"10/10/2018","32,300","32,100","32,400","31,500","4.09M","0.94%"
"10/09/2018","32,000","32,250","32,250","31,700","3.76M","-0.23%"
"10/08/2018","32,075","32,550","32,750","32,050","3.42M","-1.61%"
"10/05/2018","32,600","31,825","32,700","31,750","3.23M","2.11%"
"10/04/2018","31,925","32,150","32,175","31,800","4.59M","-1.77%"
"10/03/2018","32,500","32,175","32,550","32,025","1.86M","0.23%"
"10/02/2018","32,425","32,775","32,800","32,000","4.46M","-1.07%"
"10/01/2018","32,775","33,075","33,400","32,500","3.43M","-0.68%"
"09/28/2018","33,000","32,500","33,000","32,275","5.32M","2.56%"
"09/27/2018","32,175","31,400","32,275","31,375","6.54M","3.37%"
"09/26/2018","31,125","32,075","32,075","31,050","12.81M","-3.19%"
"09/25/2018","32,150","32,450","32,775","32,000","1.39M","-0.92%"
"09/24/2018","32,450","33,300","33,800","32,450","4.13M","-2.55%"
"09/21/2018","33,300","33,175","33,325","32,500","4.17M","1.52%"
"09/20/2018","32,800","32,250","33,225","32,100","5.52M","1.55%"
"09/19/2018","32,300","32,000","32,500","32,000","2.14M","1.02%"
"09/18/2018","31,975","32,150","32,150","31,525","4.40M","-0.54%"
"09/17/2018","32,150","32,725","32,725","31,900","1.89M","-2.21%"
"09/14/2018","32,875","32,300","33,225","32,300","2.47M","2.10%"
"09/13/2018","32,200","32,300","32,975","32,175","2.56M","0.23%"
"09/12/2018","32,125","32,700","33,250","32,125","4.24M","-1.76%"
"09/10/2018","32,700","32,950","33,000","32,500","2.59M","-1.28%"
"09/07/2018","33,125","32,875","33,475","32,800","5.01M","0.38%"
"09/06/2018","33,000","31,850","33,200","31,750","5.97M","1.69%"
"09/05/2018","32,450","33,250","33,250","31,375","6.23M","-3.13%"
"09/04/2018","33,500","33,800","34,100","33,500","1.93M","-1.76%"
"09/03/2018","34,100","34,450","34,500","34,000","2.08M","-0.87%"
"08/31/2018","34,400","34,050","34,400","33,700","4.82M","-0.15%"
"08/30/2018","34,450","35,000","35,075","34,250","2.46M","-1.57%"
"08/29/2018","35,000","34,250","35,350","34,250","3.11M","1.74%"
"08/28/2018","34,400","35,000","35,300","34,325","2.45M","-1.50%"
"08/27/2018","34,925","34,500","35,075","34,375","2.46M","2.12%"
"08/24/2018","34,200","35,000","35,000","33,800","3.00M","-2.29%"
"08/23/2018","35,000","35,000","35,500","34,350","5.69M","0.94%"
"08/21/2018","34,675","34,750","35,050","34,200","4.13M","-0.86%"
"08/20/2018","34,975","33,600","35,100","33,600","4.47M","4.72%"
"08/16/2018","33,400","33,525","33,800","32,650","5.15M","-1.76%"
"08/15/2018","34,000","34,075","34,550","33,000","4.20M","-0.15%"
"08/14/2018","34,050","34,200","34,775","33,450","5.82M","-1.30%"
"08/13/2018","34,500","35,450","35,450","34,275","4.86M","-4.89%"
"08/10/2018","36,275","36,625","36,850","35,800","4.34M","-0.89%"
"08/09/2018","36,600","36,350","37,175","36,025","5.32M","1.60%"
"08/08/2018","36,025","36,500","37,450","35,725","3.69M","0.14%"
"08/07/2018","35,975","35,750","35,975","35,225","3.22M","0.49%"
"08/06/2018","35,800","34,900","35,975","34,900","2.22M","2.58%"
"08/03/2018","34,900","34,950","35,450","34,025","4.86M","-1.76%"
"08/02/2018","35,525","35,950","35,950","35,325","3.16M","-1.25%"
"08/01/2018","35,975","35,250","36,100","35,225","3.44M","2.06%"
"07/31/2018","35,250","35,675","35,725","35,050","3.51M","-1.88%"
"07/30/2018","35,925","35,650","36,075","35,475","4.72M","1.48%"
"07/27/2018","35,400","35,600","35,650","34,900","5.41M","1.36%"
"07/26/2018","34,925","34,700","35,075","34,475","3.53M","1.09%"
"07/25/2018","34,550","33,100","34,625","33,100","5.27M","5.02%"
"07/24/2018","32,900","33,000","33,400","32,900","3.00M","-0.30%"
"07/23/2018","33,000","32,300","33,000","32,300","2.44M","2.17%"
"07/20/2018","32,300","32,700","32,775","32,300","1.89M","-2.05%"
"07/19/2018","32,975","32,700","33,175","32,700","3.04M","-0.08%"
"07/18/2018","33,000","32,500","33,100","32,500","3.52M","0.61%"
"07/17/2018","32,800","33,500","33,500","32,725","3.30M","-1.50%"
"07/16/2018","33,300","33,050","33,350","32,550","3.41M","0.76%"
"07/13/2018","33,050","32,375","33,325","32,350","4.97M","3.28%"
"07/12/2018","32,000","32,300","33,050","32,000","4.51M","-2.44%"
"07/11/2018","32,800","33,300","33,300","32,500","2.38M","-1.80%"
"07/10/2018","33,400","33,150","33,400","33,075","2.08M","2.45%"
"07/09/2018","32,600","34,000","34,000","32,550","3.67M","-2.90%"
"07/06/2018","33,575","33,550","33,750","33,400","2.75M","0.98%"
"07/05/2018","33,250","32,450","33,425","32,200","3.10M","3.58%"
"07/04/2018","32,100","31,800","32,500","31,150","1.82M","0.63%"
"07/03/2018","31,900","32,600","32,700","31,425","2.39M","-1.54%"
"07/02/2018","32,400","31,725","32,700","31,725","2.91M","2.53%"
"06/29/2018","31,600","31,000","32,050","31,000","5.30M","1.20%"
"06/28/2018","31,225","32,800","33,175","31,175","4.54M","-3.03%"
"06/27/2018","32,200","32,525","32,925","32,125","3.52M","-1.00%"
"06/26/2018","32,525","32,600","32,850","32,125","3.64M","-0.84%"
"06/25/2018","32,800","32,975","33,850","32,100","4.42M","-0.53%"
"06/22/2018","32,975","33,375","33,700","32,800","3.59M","-1.20%"
"06/21/2018","33,375","33,225","33,750","33,050","3.58M","-0.37%"
"06/20/2018","33,500","33,800","33,800","33,000","9.46M","-3.74%"
"06/08/2018","34,800","36,150","36,150","34,800","6.52M","-3.80%"
"06/07/2018","36,175","35,500","36,300","35,475","2.93M","1.97%"
"06/06/2018","35,475","36,300","36,300","35,225","3.83M","-2.81%"
"06/05/2018","36,500","36,075","36,500","35,725","2.20M","2.10%"
"06/04/2018","35,750","35,000","36,025","35,000","6.07M","2.00%"
"05/31/2018","35,050","37,100","37,100","34,650","13.38M","-4.76%"
"05/30/2018","36,800","36,450","37,200","36,350","5.44M","1.94%"
"05/28/2018","36,100","37,500","37,500","36,100","3.28M","-3.73%"
"05/25/2018","37,500","37,000","38,200","36,925","4.87M","1.49%"
"05/24/2018","36,950","36,900","37,200","36,450","3.44M","1.44%"
"05/23/2018","36,425","35,500","36,625","35,500","4.46M","1.25%"
"05/22/2018","35,975","35,450","36,400","35,450","3.99M","1.91%"
"05/21/2018","35,300","35,875","35,950","35,025","2.29M","-1.47%"
"05/18/2018","35,825","35,925","36,400","35,500","3.66M","-1.24%"
"05/17/2018","36,275","35,350","36,925","35,200","6.58M","4.31%"
"05/16/2018","34,775","34,400","35,400","34,400","4.20M","0.22%"
"05/15/2018","34,700","35,775","35,800","34,625","3.68M","-3.07%"
"05/14/2018","35,800","35,400","35,800","34,450","2.82M","1.20%"
"05/11/2018","35,375","34,000","35,900","33,700","4.06M","6.95%"
"05/09/2018","33,075","31,700","33,900","31,700","5.85M","2.56%"
"05/08/2018","32,250","33,050","33,100","32,000","3.53M","-1.68%"
"05/07/2018","32,800","33,875","33,875","32,750","3.32M","-2.45%"
"05/04/2018","33,625","33,500","33,950","32,825","4.11M","0.37%"
"05/03/2018","33,500","33,500","34,275","31,650","8.28M","0.75%"
"05/02/2018","33,250","34,300","34,350","33,100","8.03M","-2.49%"
"04/30/2018","34,100","34,350","34,425","33,625","4.83M","-0.73%"
"04/27/2018","34,350","35,700","35,900","33,600","5.25M","-1.79%"
"04/26/2018","34,975","37,000","37,000","34,975","4.25M","-4.96%"
"04/25/2018","36,800","38,000","38,200","36,250","6.91M","-2.90%"
"04/24/2018","37,900","37,550","38,000","36,900","5.78M","0.80%"
"04/23/2018","37,600","36,975","37,650","36,225","3.48M","2.04%"
"04/20/2018","36,850","36,225","36,950","36,000","2.34M","1.73%"
"04/19/2018","36,225","36,800","37,000","35,850","3.59M","-1.56%"
"04/18/2018","36,800","37,000","37,500","36,325","4.16M","0.82%"
"04/17/2018","36,500","35,050","36,500","35,000","6.02M","4.43%"
"04/16/2018","34,950","35,075","35,150","34,700","2.32M","-0.43%"
"04/13/2018","35,100","35,500","35,525","35,075","2.28M","-0.28%"
"04/12/2018","35,200","35,575","35,825","35,000","3.36M","-1.05%"
"04/11/2018","35,575","36,000","36,100","34,900","6.35M","-0.21%"
"04/10/2018","35,650","34,475","35,650","33,600","4.59M","3.41%"
"04/09/2018","34,475","32,475","34,475","32,475","3.63M","7.07%"
"04/06/2018","32,200","32,300","32,400","32,025","3.01M","0.00%"
"04/05/2018","32,200","32,450","32,475","31,925","5.13M","0.63%"
"04/04/2018","32,000","32,100","32,350","31,850","5.46M","-0.31%"
"04/03/2018","32,100","32,100","32,575","31,850","4.92M","-0.16%"
"04/02/2018","32,150","32,000","32,700","31,875","6.22M","0.47%"
"03/29/2018","32,000","31,800","32,550","31,050","6.94M","0.63%"
"03/28/2018","31,800","31,950","32,100","31,700","6.61M","-0.63%"
"03/27/2018","32,000","32,800","33,000","31,125","11.98M","0.00%"
"03/26/2018","32,000","32,000","32,100","31,400","4.86M","0.00%"
"03/23/2018","32,000","31,200","32,050","31,200","5.24M","-2.14%"
"03/22/2018","32,700","32,650","33,075","32,475","7.28M","0.93%"
"03/21/2018","32,400","32,500","32,800","32,275","7.09M","1.09%"
"03/20/2018","32,050","32,800","33,000","31,875","6.22M","-1.38%"
"03/19/2018","32,500","32,700","32,800","32,350","4.64M","-0.23%"
"03/16/2018","32,575","33,500","33,500","32,550","9.68M","-3.34%"
"03/15/2018","33,700","33,400","34,075","32,900","4.89M","0.00%"
"03/14/2018","33,700","35,600","35,700","33,500","5.89M","-4.26%"
"03/13/2018","35,200","36,650","36,650","35,200","5.23M","-3.43%"
"03/12/2018","36,450","36,250","36,500","35,925","3.58M","0.62%"
"03/09/2018","36,225","36,450","36,500","35,225","3.42M","0.69%"
"03/08/2018","35,975","35,500","36,475","34,900","3.68M","3.08%"
"03/07/2018","34,900","36,175","36,225","34,675","5.02M","-3.26%"
"03/06/2018","36,075","35,600","36,125","35,600","3.06M","2.56%"
"03/05/2018","35,175","36,000","36,000","35,100","3.87M","-1.47%"
"03/02/2018","35,700","36,525","36,550","35,500","3.94M","-2.26%"
"03/01/2018","36,525","35,700","37,000","35,250","4.19M","2.60%"
"02/28/2018","35,600","36,500","36,500","34,850","11.19M","-2.73%"
"02/27/2018","36,600","36,600","37,000","36,550","5.79M","0.00%"
"02/26/2018","36,600","37,100","37,250","36,400","2.59M","-1.08%"
"02/23/2018","37,000","36,000","37,175","36,000","6.90M","3.14%"
"02/22/2018","35,875","36,900","36,900","35,825","5.75M","-3.04%"
"02/21/2018","37,000","37,350","37,850","36,325","4.77M","-0.94%"
"02/20/2018","37,350","38,125","38,200","37,325","2.47M","-2.23%"
"02/19/2018","38,200","38,000","38,350","38,000","2.19M","1.19%"
"02/15/2018","37,750","38,100","38,200","37,725","1.37M","0.07%"
"02/14/2018","37,725","37,700","38,075","37,625","1.14M","0.20%"
"02/13/2018","37,650","37,750","38,000","37,625","2.94M","0.00%"
"02/12/2018","37,650","38,000","38,000","37,200","3.18M","-2.46%"
"02/09/2018","38,600","38,500","38,600","37,900","4.36M","-0.39%"
"02/08/2018","38,750","38,500","38,825","38,350","2.82M","0.65%"
"02/07/2018","38,500","38,325","39,600","38,325","3.64M","2.12%"
"02/06/2018","37,700","37,775","38,325","37,500","6.18M","-2.27%"
"02/05/2018","38,575","38,400","39,700","37,525","2.15M","-1.59%"
"02/02/2018","39,200","39,425","39,625","39,000","2.98M","1.03%"
"02/01/2018","38,800","38,900","39,275","38,800","5.04M","-0.26%"
"01/31/2018","38,900","38,450","39,425","38,200","5.41M","1.04%"
"01/30/2018","38,500","39,200","39,350","38,125","4.64M","-3.27%"
"01/29/2018","39,800","39,650","39,925","39,200","3.43M","0.38%"
"01/26/2018","39,650","39,675","40,000","39,400","1.42M","-0.81%"
"01/25/2018","39,975","40,100","40,325","39,950","4.42M","-0.06%"
"01/24/2018","40,000","40,425","40,500","39,300","3.45M","-1.05%"
"01/23/2018","40,425","38,975","40,450","38,400","3.72M","4.93%"
"01/22/2018","38,525","37,400","39,400","37,100","4.82M","3.01%"
"01/19/2018","37,400","37,000","37,600","36,725","2.98M","0.54%"
"01/18/2018","37,200","37,400","37,775","37,000","3.38M","-1.33%"
"01/17/2018","37,700","37,300","37,700","36,850","2.00M","1.00%"
"01/16/2018","37,325","37,200","37,500","37,150","2.65M","0.40%"
"01/15/2018","37,175","37,350","37,350","36,875","1.14M","0.41%"
"01/12/2018","37,025","36,500","37,225","36,450","3.43M","0.47%"
"01/11/2018","36,850","36,900","37,375","36,500","2.40M","-0.14%"
"01/10/2018","36,900","36,000","37,200","35,950","6.45M","2.79%"
"01/09/2018","35,900","35,725","35,975","35,600","4.38M","0.56%"
"01/08/2018","35,700","35,175","35,800","35,000","3.94M","0.78%"
"01/05/2018","35,425","33,750","35,425","33,750","4.63M","4.19%"
"01/04/2018","34,000","33,500","34,000","33,125","3.58M","2.80%"
"01/03/2018","33,075","34,025","34,100","32,800","4.65M","-3.15%"
"01/02/2018","34,150","35,400","35,400","34,100","3.70M","-3.53%"
"12/29/2017","35,400","34,600","35,400","34,575","4.16M","2.31%"
"12/28/2017","34,600","34,575","34,600","34,225","2.64M","0.07%"
"12/27/2017","34,575","34,250","34,700","34,225","2.08M","0.95%"
"12/22/2017","34,250","33,750","34,450","33,750","3.32M","1.56%"
"12/21/2017","33,725","32,975","33,900","32,950","3.60M","2.74%"
"12/20/2017","32,825","33,200","33,400","32,700","4.74M","-1.72%"
"12/19/2017","33,400","32,900","33,400","32,825","3.24M","0.91%"
"12/18/2017","33,100","32,800","33,100","32,650","3.73M","0.15%"
"12/15/2017","33,050","32,900","33,125","32,600","4.82M","-0.97%"
"12/14/2017","33,375","33,250","33,375","32,450","4.11M","0.83%"
"12/13/2017","33,100","32,300","33,225","32,275","3.12M","3.44%"
"12/12/2017","32,000","32,050","32,200","31,700","3.37M","-1.39%"
"12/11/2017","32,450","33,000","33,000","32,450","2.72M","-1.37%"
"12/08/2017","32,900","33,100","33,200","32,700","2.10M","-0.30%"
"12/07/2017","33,000","32,700","33,050","32,675","1.87M","0.99%"
"12/06/2017","32,675","32,800","32,850","32,500","3.29M","-0.15%"
"12/05/2017","32,725","33,000","33,300","32,600","2.63M","-0.83%"
"12/04/2017","33,000","33,500","33,700","32,075","8.15M","-1.49%"
"11/30/2017","33,500","33,650","33,900","33,000","12.00M","-1.18%"
"11/29/2017","33,900","32,700","33,900","32,425","7.95M","4.63%"
"11/28/2017","32,400","31,600","32,400","31,000","6.32M","1.89%"
"11/27/2017","31,800","31,700","31,800","30,775","5.63M","0.00%"
"11/24/2017","31,800","32,375","32,500","31,575","3.86M","-1.78%"
"11/23/2017","32,375","32,600","32,700","32,125","1.99M","-0.38%"
"11/22/2017","32,500","31,625","32,500","31,450","4.97M","2.93%"
"11/21/2017","31,575","32,300","32,675","31,100","5.89M","-1.94%"
"11/20/2017","32,200","33,425","33,425","32,200","2.47M","-2.65%"
"11/17/2017","33,075","33,025","33,525","33,025","2.20M","-0.38%"
"11/16/2017","33,200","32,675","33,400","32,625","3.91M","1.53%"
"11/15/2017","32,700","33,525","33,675","32,625","4.47M","-2.46%"
"11/14/2017","33,525","33,000","33,675","33,000","4.38M","1.98%"
"11/13/2017","32,875","32,900","33,300","32,700","3.64M","0.46%"
"11/10/2017","32,725","33,700","33,750","32,700","7.48M","-4.03%"
"11/09/2017","34,100","34,250","34,625","33,850","2.87M","-0.44%"
"11/08/2017","34,250","35,300","35,475","34,000","4.84M","-4.26%"
"11/07/2017","35,775","35,300","35,900","35,250","2.23M","1.35%"
"11/06/2017","35,300","34,850","35,450","34,850","2.35M","0.00%"
"11/03/2017","35,300","35,975","35,975","34,825","3.16M","-0.56%"
"11/02/2017","35,500","36,500","37,250","35,200","3.98M","-2.07%"
"11/01/2017","36,250","35,000","36,325","34,950","3.81M","4.54%"
"10/31/2017","34,675","34,900","34,900","33,750","3.40M","1.69%"
"10/30/2017","34,100","33,025","34,100","33,025","3.46M","4.36%"
"10/27/2017","32,675","33,650","34,850","32,600","4.71M","-1.88%"
"10/26/2017","33,300","35,450","35,800","33,300","2.93M","-4.72%"
"10/25/2017","34,950","32,300","35,500","32,200","13.27M","9.05%"
"10/24/2017","32,050","32,150","32,450","32,050","3.89M","-0.31%"
"10/23/2017","32,150","33,250","33,325","32,150","3.94M","-2.58%"
"10/20/2017","33,000","34,500","34,550","33,000","4.10M","-3.93%"
"10/19/2017","34,350","35,000","35,000","34,350","1.45M","-1.58%"
"10/18/2017","34,900","34,300","34,900","34,025","2.92M","2.57%"
"10/17/2017","34,025","35,050","35,350","34,025","2.93M","-1.23%"
"10/16/2017","34,450","34,300","35,400","34,100","3.40M","0.58%"
"10/13/2017","34,250","34,500","34,775","33,900","2.29M","-1.30%"
"10/12/2017","34,700","34,250","35,500","33,875","3.66M","1.31%"
"10/11/2017","34,250","34,000","34,300","33,875","2.49M","0.00%"
"10/10/2017","34,250","33,200","34,250","32,825","3.43M","3.40%"
"10/09/2017","33,125","32,500","33,150","32,375","2.83M","1.84%"
"10/06/2017","32,525","32,400","32,750","32,175","2.46M","1.09%"
"10/05/2017","32,175","33,200","33,200","32,050","3.80M","-4.10%"
"10/04/2017","33,550","33,300","34,250","33,000","2.28M","1.67%"
"10/03/2017","33,000","32,700","33,700","32,200","3.82M","2.80%"
"10/02/2017","32,100","32,100","32,550","31,800","819.30K","0.31%"
"09/29/2017","32,000","30,800","32,400","30,800","2.36M","1.91%"
"09/28/2017","31,400","30,425","31,900","30,425","2.74M","3.20%"
"09/27/2017","30,425","31,300","31,450","30,075","1.92M","-1.85%"
"09/26/2017","31,000","30,500","31,650","30,425","4.95M","2.39%"
"09/25/2017","30,275","30,675","30,950","29,925","1.34M","-1.30%"
"09/22/2017","30,675","31,975","32,275","30,675","3.42M","-4.07%"
"09/20/2017","31,975","31,900","32,200","31,250","3.07M","2.81%"
"09/19/2017","31,100","30,800","31,400","30,450","3.61M","1.30%"
"09/18/2017","30,700","31,050","31,100","30,475","1.34M","-1.13%"
"09/15/2017","31,050","30,250","31,050","29,850","3.30M","3.50%"
"09/14/2017","30,000","30,375","30,625","29,975","2.83M","-1.23%"
"09/13/2017","30,375","31,275","31,600","29,700","2.40M","-3.88%"
"09/12/2017","31,600","31,850","31,850","31,550","1.62M","-0.78%"
"09/11/2017","31,850","31,950","31,950","31,575","1.37M","0.79%"
"09/08/2017","31,600","31,900","31,900","31,575","1.53M","-1.17%"
"09/07/2017","31,975","30,500","31,975","30,375","2.99M","5.44%"
